STORE,STATE,STORE_TYPE,AREA,COUNTRY,AVERAGE_BASKET_SIZE,NO_OF_TRANSACTIONS,AVG_BASKET_DOLLARS,TOTAL_SALES_UNITS,TOTAL_SALES_DOLLARS,LATITUDE,LONGITUDE,Cluster
1317,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269557999051023,-1.669331753954988,9.996888482166584,2.0029365425029355,0
8212,3,1,7,1,-0.08730862735313409,1.4843347822861672,-0.12412320439204638,1.337335437208622,1.675798671194959,8.374085598359256,0.2781202851555559,3
8217,3,1,7,1,-0.08721814721020826,0.21487893597172658,-0.124121660655986,0.29732476805206653,0.4133178868992011,8.374085598359256,0.2781202851555559,1
1186,4,1,3,0,-0.08724080016514664,1.3485002984834566,-0.12412180921446367,1.6456316474065316,1.6779982240102524,8.374085598359256,0.2781202851555559,3
1370,8,1,3,0,-0.0873857205032668,0.5130124361691579,-0.12412724652812654,0.34614650776785855,0.32336073066225224,7.998572190140489,-0.0032095892942204103,1
1161,8,1,2,0,-0.08743317978333387,0.7906268325436884,-0.12412812350266351,0.6594773140783108,0.5059538993787137,7.998572190140489,-0.0032095892942204103,1
1057,9,1,3,0,-0.08726867274412779,0.4307681858481442,-0.1241221977532036,0.6276593844102358,0.6177168343316607,8.9996866,-0.0144207,1
1133,4,1,6,0,-0.0872813725200979,0.9917059125521454,-0.12412293490234598,1.2152331515915937,1.1716703976224438,8.374085598359256,0.2781202851555559,3
1003,5,1,2,0,-0.08738193524852951,0.49348254183778123,-0.12412555687297379,0.5011141446270883,0.4330883320267907,8.374085598359256,0.2781202851555559,1
8221,3,1,7,1,-0.0871954976607051,0.2157638843086171,-0.12411930872647157,0.39186187092093216,0.5690493957998523,8.374085598359256,0.2781202851555559,1
3346,4,0,6,0,-0.0876796635937759,-1.084451545577742,-0.12413442797119109,-1.2842331035197065,-1.302235610497079,8.374085598359256,0.2781202851555559,4
3314,4,0,4,0,-0.08742814950148811,-1.2535478806635785,-0.12412539059817855,-1.3101802429551213,-1.295246031626135,8.374085598359256,0.2781202851555559,4
8218,6,1,7,1,-0.08735230637310215,0.1736296630616665,-0.12412511120210362,0.06995328176333664,0.14490154006662065,6.002493784685699,1.0024548364772432,1
3334,8,0,4,0,-0.0875271341512489,-1.2607495291982735,-0.12412828083311253,-1.3489158717419878,-1.3403750330247843,7.998572190140489,-0.0032095892942204103,4
1002,2,1,3,0,-0.08723705305128357,1.2323177708516937,-0.12412075620060642,1.5180764122729047,1.6548357803848806,8.374085598359256,0.2781202851555559,3
1936,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269557999051023,-1.669331753954988,9.996888482166584,2.0029365425029355,0
1128,2,1,6,0,-0.0875497896035064,-1.6289439823545278,-0.12418565486621831,-1.6269573379690878,-1.669334685589465,8.374085598359256,0.2781202851555559,4
1296,4,1,7,0,1.0197463840972611,-1.6289439823545278,5.700575440515151,-1.5926036534769157,-1.1410789131503873,8.374085598359256,0.2781202851555559,2
8234,3,1,7,1,-0.08711314992406158,1.12427778510132,-0.12411711637109442,1.511337128576431,1.8867131265415202,8.374085598359256,0.2781202851555559,3
1034,4,1,4,0,-0.08717550389659849,0.37152242046631945,-0.12411862106061,0.7542692228807745,0.8071086481394191,8.374085598359256,0.2781202851555559,1
1146,2,1,2,0,-0.08755798557791239,1.4148358223803696,-0.12413185387927841,0.7271172666567168,0.6621979451826246,8.374085598359256,0.2781202851555559,3
